Country/Region,Region,Measure,Avg_Value,Date Range
Puerto Rico,The Americas,Health Exp/Capita,,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Hours to do Tax,188.75,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Infant Mortality Rate,,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Internet Usage,0.310692307692308,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Lending Interest,,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Life Expectancy Female,82.0769230769231,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Life Expectancy Male,74.0769230769231,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Mobile Phone Usage,0.598923076923077,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Population 0-14,0.217769230769231,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Population 15-64,0.658769230769231,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Population 65+,0.123384615384615,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Population Total,3775094.84615385,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Population Urban,0.940538461538462,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Tourism Inbound,3044846153.84615,Data between 2000 and 2012 for Puerto Rico in The Americas.
Puerto Rico,The Americas,Tourism Outbound,1457615384.61538,Data between 2000 and 2012 for Puerto Rico in The Americas.
Qatar,Middle East,Birth Rate,1.46153846153846e-02,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Business Tax Rate,0.113,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,CO2 Emissions,50421.0909090909,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Days to Start Business,8.16666666666667,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Ease of Business,45,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Energy Usage,19812.3333333333,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,GDP,76373308512.0769,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Health Exp % GDP,0.026,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Health Exp/Capita,1433.92307692308,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Hours to do Tax,38,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Infant Mortality Rate,8.76923076923077e-03,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Internet Usage,0.351230769230769,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Lending Interest,0.067,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Life Expectancy Female,78.4615384615385,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Life Expectancy Male,76.6923076923077,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Mobile Phone Usage,0.854846153846154,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Population 0-14,0.204538461538462,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Population 15-64,0.782307692307692,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Population 65+,1.32307692307692e-02,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Population Total,1137800.92307692,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Population Urban,0.976846153846154,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Tourism Inbound,1652111111.11111,Data between 2000 and 2012 for Qatar in Middle East.
Qatar,Middle East,Tourism Outbound,2920333333.33333,Data between 2000 and 2012 for Qatar in Middle East.
Romania,Europe,Birth Rate,1.02307692307692e-02,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Business Tax Rate,0.462,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,CO2 Emissions,92918.1818181818,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Days to Start Business,13.9,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Ease of Business,73,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Energy Usage,37761.75,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,GDP,118254835573.692,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Health Exp % GDP,5.18461538461538e-02,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Health Exp/Capita,295.538461538462,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Hours to do Tax,206.125,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Infant Mortality Rate,1.69230769230769e-02,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Internet Usage,0.236846153846154,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Lending Interest,0.232615384615385,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Life Expectancy Female,76.0769230769231,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Life Expectancy Male,68.9230769230769,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Mobile Phone Usage,0.695769230769231,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Population 0-14,0.159538461538461,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Population 15-64,0.695230769230769,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Population 65+,0.145384615384615,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Population Total,21084955.8461538,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Population Urban,0.533615384615385,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Tourism Inbound,1330538461.53846,Data between 2000 and 2012 for Romania in Europe.
Romania,Europe,Tourism Outbound,1334769230.76923,Data between 2000 and 2012 for Romania in Europe.
Russia,Europe,Birth Rate,1.09230769230769e-02,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Business Tax Rate,0.508125,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,CO2 Emissions,1624128.45454545,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Days to Start Business,29.4,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Ease of Business,111,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Energy Usage,660394,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,GDP,1023615384615.38,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Health Exp % GDP,5.67692307692308e-02,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Health Exp/Capita,411,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Hours to do Tax,362.375,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Infant Mortality Rate,1.38461538461539e-02,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Internet Usage,0.230538461538462,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Lending Interest,0.130307692307692,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Life Expectancy Female,73.4615384615385,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Life Expectancy Male,60.9230769230769,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Mobile Phone Usage,0.888307692307692,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Population 0-14,0.156923076923077,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Population 15-64,0.710538461538461,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Population 65+,0.132538461538462,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Population Total,143582441.538462,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Population Urban,0.735230769230769,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Tourism Inbound,10214846153.8462,Data between 2000 and 2012 for Russia in Europe.
Russia,Europe,Tourism Outbound,22023384615.3846,Data between 2000 and 2012 for Russia in Europe.
Rwanda,Africa,Birth Rate,3.82307692307692e-02,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Business Tax Rate,0.343,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,CO2 Emissions,614.636363636364,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Days to Start Business,11.2,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Ease of Business,54,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Energy Usage,,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,GDP,3651485366.61538,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Health Exp % GDP,7.96923076923077e-02,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Health Exp/Capita,32.2307692307692,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Hours to do Tax,156.75,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Infant Mortality Rate,6.63846153846154e-02,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Internet Usage,0.03275,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Lending Interest,0.165363636363636,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Life Expectancy Female,57.6923076923077,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Life Expectancy Male,55.2307692307692,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Mobile Phone Usage,0.134923076923077,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Population 0-14,0.448923076923077,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Population 15-64,0.525846153846154,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Population 65+,2.53076923076923e-02,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Population Total,9825667.07692308,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Population Urban,0.203,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Tourism Inbound,143000000,Data between 2000 and 2012 for Rwanda in Africa.
Rwanda,Africa,Tourism Outbound,84615384.6153846,Data between 2000 and 2012 for Rwanda in Africa.
Samoa,Oceania,Birth Rate,0.029,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Business Tax Rate,0.193375,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,CO2 Emissions,153.545454545455,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Days to Start Business,26,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Ease of Business,55,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Energy Usage,57,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,GDP,441259721.230769,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Health Exp % GDP,5.72307692307692e-02,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Health Exp/Capita,142.461538461538,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Hours to do Tax,224,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Infant Mortality Rate,1.67692307692308e-02,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Internet Usage,4.99230769230769e-02,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Lending Interest,0.113727272727273,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Life Expectancy Female,74.5384615384615,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Life Expectancy Male,68.1538461538462,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Mobile Phone Usage,0.130875,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Population 0-14,0.393153846153846,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Population 15-64,0.558538461538462,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Population 65+,4.84615384615385e-02,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Population Total,181306.153846154,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Population Urban,0.209692307692308,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Tourism Inbound,88153846.1538462,Data between 2000 and 2012 for Samoa in Oceania.
Samoa,Oceania,Tourism Outbound,20511111.1111111,Data between 2000 and 2012 for Samoa in Oceania.
San Marino,Europe,Birth Rate,1.02222222222222e-02,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Business Tax Rate,0.422,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,CO2 Emissions,,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Days to Start Business,40,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Ease of Business,74,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Energy Usage,,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,GDP,1260151667.77778,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Health Exp % GDP,0.054,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Health Exp/Capita,3263.84615384615,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Hours to do Tax,52,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Infant Mortality Rate,3.69230769230769e-03,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Internet Usage,0.508833333333333,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Lending Interest,0.0725,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Life Expectancy Female,85.1666666666667,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Life Expectancy Male,79,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Mobile Phone Usage,0.744076923076923,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Population 0-14,,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Population 15-64,,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Population 65+,,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Population Total,29628.8461538462,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Population Urban,0.939692307692308,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Tourism Inbound,,Data between 2000 and 2012 for San Marino in Europe.
San Marino,Europe,Tourism Outbound,,Data between 2000 and 2012 for San Marino in Europe.
Sao Tome and Principe,Africa,Birth Rate,3.69230769230769e-02,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Business Tax Rate,0.42125,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,CO2 Emissions,74.2727272727273,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Days to Start Business,119,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Ease of Business,166,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Energy Usage,42.25,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,GDP,149631621.307692,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Health Exp % GDP,8.76153846153846e-02,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Health Exp/Capita,77,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Hours to do Tax,424,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Infant Mortality Rate,4.68461538461538e-02,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Internet Usage,0.136230769230769,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Lending Interest,0.316923076923077,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Life Expectancy Female,66.6923076923077,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Life Expectancy Male,63,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Mobile Phone Usage,0.281454545454545,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Population 0-14,0.422,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Population 15-64,0.539461538461538,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Population 65+,3.83076923076923e-02,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Population Total,160904.769230769,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Population Urban,0.586461538461538,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Tourism Inbound,8853846.15384615,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Sao Tome and Principe,Africa,Tourism Outbound,1246153.84615385,Data between 2000 and 2012 for Sao Tome and Principe in Africa.
Saudi Arabia,Middle East,Birth Rate,2.29230769230769e-02,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Business Tax Rate,0.145,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,CO2 Emissions,380120.545454545,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Days to Start Business,38.1,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Ease of Business,22,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Energy Usage,145559.25,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,GDP,387307692307.692,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Health Exp % GDP,3.80769230769231e-02,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Health Exp/Capita,526.846153846154,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Hours to do Tax,76.875,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Infant Mortality Rate,1.64615384615385e-02,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Internet Usage,0.238615384615385,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Lending Interest,,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Life Expectancy Female,75.9230769230769,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Life Expectancy Male,72.3846153846154,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Mobile Phone Usage,0.946615384615385,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Population 0-14,0.337153846153846,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Population 15-64,0.631384615384615,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Population 65+,3.13846153846154e-02,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Population Total,24769329.9230769,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Population Urban,0.811923076923077,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Tourism Inbound,6497800000,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Saudi Arabia,Middle East,Tourism Outbound,14058272727.2727,Data between 2000 and 2012 for Saudi Arabia in Middle East.
Senegal,Africa,Birth Rate,3.90769230769231e-02,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Business Tax Rate,0.461,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,CO2 Emissions,5222.09090909091,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Days to Start Business,33.4,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Ease of Business,176,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Energy Usage,2895.83333333333,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,GDP,9749986261.92308,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Health Exp % GDP,5.06153846153846e-02,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Health Exp/Capita,41.1538461538462,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Hours to do Tax,677.25,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Infant Mortality Rate,5.56923076923077e-02,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Internet Usage,8.06153846153846e-02,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Lending Interest,,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Life Expectancy Female,62.4615384615385,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Life Expectancy Male,59.3846153846154,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Mobile Phone Usage,0.320769230769231,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Population 0-14,0.441307692307692,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Population 15-64,0.527461538461538,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Population 65+,3.14615384615385e-02,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Population Total,11661816.5384615,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Population Urban,0.414,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Tourism Inbound,359272727.272727,Data between 2000 and 2012 for Senegal in Africa.
Senegal,Africa,Tourism Outbound,182000000,Data between 2000 and 2012 for Senegal in Africa.
Serbia,Europe,Birth Rate,9.84615384615384e-03,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Business Tax Rate,0.34675,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,CO2 Emissions,49997.4,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Days to Start Business,25.5,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Ease of Business,87,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Energy Usage,16061.3333333333,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,GDP,28926521109.1538,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Health Exp % GDP,9.43846153846154e-02,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Health Exp/Capita,376.384615384615,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Hours to do Tax,279,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Infant Mortality Rate,0.008,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Internet Usage,0.350111111111111,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Lending Interest,0.166615384615385,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Life Expectancy Female,75.8461538461538,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Life Expectancy Male,70.7692307692308,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Mobile Phone Usage,1.01966666666667,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Population 0-14,0.180461538461538,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Population 15-64,0.682538461538462,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Population 65+,0.137,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Population Total,7391778.07692308,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Population Urban,0.545538461538462,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Tourism Inbound,680363636.363636,Data between 2000 and 2012 for Serbia in Europe.
Serbia,Europe,Tourism Outbound,760090909.090909,Data between 2000 and 2012 for Serbia in Europe.
Seychelles,Africa,Birth Rate,1.80769230769231e-02,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Business Tax Rate,0.422375,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,CO2 Emissions,664.727272727273,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Days to Start Business,39,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Ease of Business,77,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Energy Usage,233,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,GDP,870981152.923077,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Health Exp % GDP,3.96923076923077e-02,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Health Exp/Capita,387.923076923077,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Hours to do Tax,76,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Infant Mortality Rate,0.012,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Internet Usage,0.285083333333333,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Lending Interest,0.112615384615385,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Life Expectancy Female,77.3636363636364,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Life Expectancy Male,68.1818181818182,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Mobile Phone Usage,0.868,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Population 0-14,0.243538461538462,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Population 15-64,0.679615384615385,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Population 65+,7.68461538461538e-02,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Population Total,84894.9230769231,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Population Urban,0.513692307692308,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Tourism Inbound,155230769.230769,Data between 2000 and 2012 for Seychelles in Africa.
Seychelles,Africa,Tourism Outbound,30538461.5384615,Data between 2000 and 2012 for Seychelles in Africa.
Sierra Leone,Africa,Birth Rate,4.08461538461538e-02,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Business Tax Rate,1.937,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,CO2 Emissions,619.636363636364,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Days to Start Business,19.5,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Ease of Business,137,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Energy Usage,,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,GDP,1976027891.69231,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Health Exp % GDP,0.156384615384615,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Health Exp/Capita,57.3076923076923,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Hours to do Tax,378,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Infant Mortality Rate,0.125153846153846,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Internet Usage,3.76923076923077e-03,Data between 2000 and 2012 for Sierra Leone in Africa.
Sierra Leone,Africa,Lending Interest,0.229615384615385,Data between 2000 and 2012 for Sierra Leone in Africa.
